ID,DATE,TITLE,LEAD
D155145BCBFD49A099CADF020FEE3713,2019-11-04T13:40:24.000Z,Älä hae lainaa mistä tahansa – näin löydät parhaan koron pienimmällä vaivalla,"Ethän maksa lainastasi liikaa korkoa? Kolme syytä, miksi kannattaa aina käyttää lainanvälittäjää."
4B055C0114474DC0938BEEBBF653F680,2019-11-04T13:44:01.000Z,Nanna Karalahti pesi Martina Aitolehden tuloillaan – hurjat mätkyt molemmille,Hyvinvointipalveluita yhdessä Martina Aitolehden kanssa tarjoava Nanna Karalahti tienasi ystäväänsä enemmän.
385CC6CD2C844414A1F05A558DA5C786,2019-11-04T13:52:39.000Z,"Kuva: Missä on Janne, 30? Nousi junaan Lapissa, ei koskaan tullut perille",Poliisi pyytää havaintoja kolarilaisesta miehestä.
307E9C3F928142D1AD51399B0C6BE425,2019-11-04T13:58:08.000Z,Some-tähtien jättimäiset tulot! Näin muotibloggaajat tienasivat,"Bloggaajista Uino ja Sara Tickle tuplasivat tulonsa, ex-salkkaritähti Sara Parikka kolminkertaisti."
0DBF84C10D2848CE9C2CF4A8865BEAF6,2019-11-04T14:23:16.000Z,"Ruotsalainen hiihtolupaus sai aivoinfarktin – makasi epäuskoisena kotinsa lattialla, palomiehet murtautuivat sisään: ”Edes pikkusormi ei liikkunut”",Hiihtäjä on jättänyt urasuunnitelmat taka-alalle.
B1783FDA02AB43C4896AEAF250582E28,2019-11-04T14:53:01.000Z,IL selvitti: Nämä viime vuoden tulomiljonäärit eivät halunneet nimeään Suomen suurituloisimpien listalle,Iltalehden selvityksen mukaan 21 viime vuoden tulomiljonääriä kielsi tietojensa luovutuksen medialle.
0FB1D34452944D699FECCBC95831091B,2019-11-04T14:56:37.000Z,Big Brotherista pudonnut Ville purskahti kyyneliin Iltalehden studiossa,BB-Ville muisteli parasta hetkeään Big Brotherissa.
E1BF86890F10407782518A61110A068C,2019-11-04T14:58:50.000Z,Tuntematon Jopo-mies kävi naisen päälle kadulla: Väliin tullut sivullinen pelasti vanhuksen,Meri-Lapin poliisi kaipaa tietoja Kemissä vanhuksen päälle keskellä päivää kadulla hyökänneestä miehestä.
C39F0B8A0CE24D27A67B97B4ADD7399E,2019-11-04T15:01:03.000Z,"Jomotusta lihaksissa? Syy ei aina ole liikunta - oireet, joista kannattaa hakeutua lääkäriin ","Tavallisesti lihassärky johtuu lihasten ylikuormituksesta, mutta lihaksia voi kolottaa monesta muustakin syystä."
395C6A1D07A04172A87B90C1BC418AEA,2019-11-04T15:01:59.000Z,"Taksikuski raiskasi asiakkaan 90 kilometrin tuntivauhdissa – nainen pakeni, kun mies pysähtyi ostamaan kondomeja","Kuski väitti, ettei olisi pystynyt tekoon moottoritievauhdissa."
66AAC26BB0284607A5200C500A0C03BF,2019-11-04T15:08:05.000Z,Tässä ovat SM-liigapelaajien tulot – HIFK:n ruotsalaistähti nosti mojovimman summan,Yhteensä 18 SM-liigapelaajaa nosti vuonna 2018 palkkaa yli 150 000 euroa.
A36AB8581FD641B487CCAD4461F96AA7,2019-11-04T15:15:21.000Z,TTK-tanssija Saana Akiolan mononukleoosi parantui - lääkäriltä karmiva varoitus: ”Perna olisi voinut revetä”,Tanssii tähtien kanssa -ohjelman tanssinopettaja Saana Akiola joutui olemaan kaksi kuukautta sairauslomalla vakavan sairastumisen takia.
FCCE20BC740E4C92A6D249048446CBD5,2019-11-04T15:33:14.000Z,Antonio Giovinazzi jatkaa Kimi Räikkösen rinnalla 2020 – kovaa puhetta tulevasta: ”Ei ole enää tekosyitä”,"Alfa Romeo vahvisti maanantaina, että Antonio Giovinazzi jatkaa Kimi Räikkösen tallikaverina kaudella 2020."
275EA48077344CA0ADC55603C0F1D85B,2019-11-04T15:42:36.000Z,Vähän enemmän kuin pannari - ai että miten hyvää ja niin superhelppoa,Pannukakku on kaikessa helppoudessaan aivan loistava herkku. Nyt saat siitä vieläkin paremman – vain pienellä lisäyksellä.
13566BEDF547458B9DCA401E1FF1E673,2019-11-04T16:05:17.000Z,"Huh, mikä Iphone! Puoli kiloa kultaa ja 137 timanttia – hinta yli 60 000 euroa","Kallein Applen virallisesta kaupasta saatava, 1679 euron Iphone 11 Pro Max kalpenee luksusversion rinnalla."
6A6A41A391B9498582C324BCEAA9CDB6,2019-11-04T16:05:52.000Z,"Kimi Räikkösen toiminta kerää osakseen ylistystä – pelasti nuoren tytön tukalasta tilanteesta: ”Katsokaa, kuka tuli hätiin”",Kimi Räikkösen toimintaa USA:n GP:n yhteydessä kiitellään sosiaalisessa meidassa.
25CAF0C7F82841CF9FF0F4B58ABF3A5D,2019-11-04T16:13:27.000Z,Trendivärit valittiin - asiantuntija: vältä nämä värimokat kotona,"Tikkurila julkisti tulevan vuoden värikokonaisuuden. Asiantuntija kertoo, mitä ovat kauden trendivärit ja mikä voi mennä pieleen uutta väriä kotiin valitessa."
08E911D92B7C4BCE81A2B2BB12CC0B79,2019-11-04T16:30:30.000Z,"Näin tienasivat julkkiskiinteistönvälittäjät - Andrei Koivumäellä jättitulot, Mira Kasslin tienasi vain 723 euroa",Asuntomarkkinat ovat kova bisnes julkisuudesta tutuille kiinteistönvälittäjille.
C00D56FADE52498A92A9ADABD12BCC2B,2019-11-04T16:31:39.000Z,Kaverit keskeyttivät alaikäisen raiskauksen: Tekijä iski pian uudestaan,"Oulun käräjäoikeus antoi tuomioita samalle miehellä kahdesta alkuvuodesta tehdystä teosta, joilla oli kuukausi väliä."
CBAF72A4D45D4AECBA1F234667F40F5D,2019-11-04T16:42:17.000Z,”Husu” Husseinin väitteet rasistiasiakkaan ulos heittämisestä eivät näytä oikeilta – Taksi Helsinki aikoo pyytää selvitystä,Kaupunginvaltuutettu kertoi Twitterissä törkeästi käyttäytyneestä matkustajasta.
AD7EA06A9E8F4D50BE059956657FF269,2019-11-04T16:42:21.000Z,Lue itse mitä Päivi Räsänen kirjoitti vuonna 2004: ”Homohäitä televisiosta - lapset ovat joutuneet kärsimään”,"Vaikka kirjoitus on vuodelta 2004, valtakunnansyyttäjän tulkinnan mukaan ex-ministeri Päivi Räsäsen (kd) teksti voi olla kiihotusta kansanryhmää vastaan niin kauan kuin kirjoitus on jaettavissa ja luettavissa."
760BCCFC31104091AEF2FE28613C1BEC,2019-11-04T16:43:04.000Z,"Katso, mitä kovapalkkaisimmat sinun ikäisesi tienaavat","Keskimäärin suurimmille palkoille Suomessa pääsevät 45-49-vuotiaat, viimeisin Palkkarakennetilasto kertoo."
86AA048BEF20462DAB2AA3B0B67520B9,2019-11-04T17:03:23.000Z,Naapureiden värikäs keksintö piristää ohikulkijoita Helsingissä – katso video,Naapuriprojekti toteutettiin tänä syksynä jo neljännen kerran.
D7A48BBAC97B414EA8575935E5457FB7,2019-11-04T17:17:43.000Z,Kiinalaisurheilijat jäivät jo kerran kiinni härskistä huijauksesta – historialliset tulokset herättivät uudet epäilykset: ”Uskomattomia parannuksia”,Kiinalaisurheilijoiden epäillään huijanneen tällä kertaa suunnistuksen maailmancup-finaaleissa.
79807C43592C4DCF9D44E0FE8E469F3E,2019-11-04T17:35:55.000Z,Näitä vaatteita suomalaiset haalivat nyt kirppareilta – yksi hakusana on aivan ylivoimainen,"Ekologista, edullista ja silti tyylikästä! Selvitimme isoilta verkkokirppiksiltä, millaista muotia suomalaiset haluavat hankkia käytettynä – muutama suosikkivaate erottuu selvästi ylitse muiden. "
6A591D8331464A498E8B05702CD98F65,2019-11-04T18:00:38.000Z,Antti Kaikkonen paljasti seurustelevansa - uusi rakas on 14 vuotta nuorempi: ”Ja näin on hyvä”,Puolustusministeri Antti Kaikkonen kertoo Facebookissa seurustelevansa.
62363EDABBA240C8B36A5EA1142E05FE,2019-11-04T18:28:24.000Z,"Vilma, 35, herää seitsemän kertaa yössä lasten takia: ”En muista, mitä eilen tapahtui”",Vauvan ja taaperoikäisen äiti Vilma Vaarna piti pyynnöstämme unipäiväkirjaa.
5FB4F9B110F945C680D05B4B91D77927,2019-11-04T18:29:46.000Z,"MTV: Potkut saanut TPS-luotsi Kalle Kaskinen paljastaa, mitä jyväskyläläisessä hotellissa tapahtui – ”Seura oli hoitanut taksin”",Kalle Kaskisen pesti TPS:n päävalmentajana päättyi perjantaina pelatun JYP–TPS-ottelun alla.
D6E4EA73B3484B1BBA93B54905359F30,2019-11-04T18:42:11.000Z,Lastensuojelusta ja yksityisistä päiväkodeista isoja tuloja – Näin huipputuloinen pomo puolustelee voiton tekemistä lapsilla,"Yksityisten päiväkotien ja lastensuojeluyritysten johto saa kovia ansiotuloja, selviää tuoreista verotiedoista."
D34E71ED88F6471A98942C7D82DBF618,2019-11-04T19:09:53.000Z,Sara Parikka kolminkertaisti tulonsa! Johanna Puhakalle hurjat mätkyt - näin Salkkarit-tähdet tienasivat,Salatut elämät -sarjan näyttelijöiden tulot vaihtelevat suuresti.
248133774092423E810FA3F0D0978787,2019-11-04T19:14:04.000Z,Tämä kiitotie on myös hautausmaa - lentokoneet jyräävät joka päivä hautakivien yli,Yhdysvaltalaisen pariskunnan haudoille ei voi jättää kukkia. Ne kun sijaitsevat käytössä olevalla lentokentän kiitotiellä.
C713DB9885084368AE2771A8025655EE,2019-11-04T19:22:28.000Z,Seura julkaisi huojentavan tiedotteen: iljettävällä tavalla loukkaantuneen valioliigatähden uskotaan toipuvan täysin ,Valioliigaseura Everton kertoi sunnuntaina loukkaantuneen Andre Gomesin tilasta hyviä uutisia.
A4CB1E4205A1415EA98FA434BFD36BE1,2019-11-04T19:28:48.000Z,"Näin he tienasivat: Mimmit sijoittaa -podcastin nuoret naiset näyttävät esimerkillä, että pienistäkin tuloista voi sijoittaa ","Sosiaalisen median suosikeilla tulot voivat olla huippuluokkaa. Mimmit sijoittaa -yrittäjillä on siihen vielä matkaa, joskin alku on kysynnän perusteella lupaava."
0858FF1B181847CBB71534D5DC011D4C,2019-11-04T19:35:42.000Z,Yli 100 vuotta sitten Niagaran putouksiin jumiin jäänyt proomu nytkähti yllättäen liikkeelle,Kovat paikalliset myrskyt ovat saaneet ikivanhan aluksen luisumaan lähemmäs maailmankuulujen putousten reunaa.
26C2F68D4D8347EEB01864F5C32FDE4E,2019-11-04T19:54:42.000Z,Mikael Gabriel jäi tuloillaan vain kolmen euron päähän Cheekistä - räppärit käärivät isot rahat,"Verotiedot kertovat, että räppäämällä pääsee melkoisiin tienesteihin kiinni."
CE8C7B13B66641F4AB19AC330DB2FD91,2019-11-04T19:55:16.000Z,Huippujuoksija tuomittiin kahdeksaksi vuodeksi vankeuteen: salakuljetti kahden miljoonan euron huumelastia – pelkää nyt perheensä puolesta,Hollantia edustava yleisurheilija Madiea Ghafoor tuomittiin maanantaina vankeuteen huumausainerikoksista.
13C91242DD834324AAD9908D0EA53DFD,2019-11-04T19:57:01.000Z,Kaupunkipuron taimenet tuhoutuivat: Syylliseksi epäillään tuntematonta lorauttajaa,"Vantaalla on kunnostettu kaupunkipuroja hyvin tuloksin, mutta myös tuhoa on tapahtunut."
8A0BDA6057914E81883DD46DD9261C86,2019-11-04T19:58:24.000Z,Lintulan luostari: Kadonnut nunna Elisabet on julistettu kuolleeksi,Sisar Elisabetin eli Irmeli Vuolteen katoaminen herätti suurta julkisuutta 2017.
6EB8340DDFA74AA2AF0D5F11B7B5128D,2019-11-04T20:16:37.000Z,Mikä Lauri Markkasta vaivaa? Suomalaistähden mystinen tilanne on yksi Chicago Bullsin isoimmista huolista,"Lauri Markkanen on aloittanut NBA-kauden kelpo keskiarvoilla, mutta trendi on ollut laskeva, kirjoittaa Lauri Lehtinen."
15E10377BF7E427EB92C2CCD1583732C,2019-11-04T20:30:46.000Z,Vierailitko näillä sivuilla? Suositut aikuisviihdesivustot vuotivat miljoonien käyttäjien tietoja ,Suositut aikuisviihdesivustot eivät suojanneet käyttäjiensä tietoja.
5A47134B37014697A616CF63FFFF5C77,2019-11-04T20:33:10.000Z,Pekka Pouta ei noussutkaan tuloillaan meteorologien ykköseksi – Markus Mäntykangas kiilasi ohi,1990-luvun alkupuolelta lähtien televisiossa näkynyt leppoisa säämies Pekka Pouta tahkoi messevät tulot sääkarttojen äärellä. Myös muut meteorologit tienasivat sievoisesti.
77442D70886E436C8D9E23E10321DC4A,2019-11-04T20:50:24.000Z,"Ei herkille! UFC-pomo julkaisi kuvan superottelun aiheuttamista vammoista – ”Paljon pahempia kuin tv:ssä näytti""",Jorge Masvidal takoi vastustajaansa lujaa.
68EBD86267064B0A9BCE02B5E33BA995,2019-11-04T21:36:34.000Z,Voiko kissa hymyillä? Tämän ihanan kuvan perusteella voi - suloisesta pennusta tuli somesuosikki,Sijaiskotiin päässeen kissanpennun riemukkaat kuvat sulattavat sydämiä somessa.
0A2F5D1119D2407CAED983635DCE52BC,2019-11-04T21:42:34.000Z,Veroparatiisifirma haali Suomeen tuhansia laittomia lääkkeitä ja ravintolisiä – myytiin verkossa ympäri Eurooppaa,"Tulli epäilee suomalaisfirman sekaantuneen mittavaan salakuljetustoimintaan, jossa tuotiin Suomeen muun muassa lähes miljoona luvatonta lääke- ja dopingainetablettia."
5DBD2E04B0214944A16BF29C05B4B3CA,2019-11-04T22:16:37.000Z,Yhdysvallat aloittaa virallisen vetäytymisen Pariisin ilmastosopimuksesta,Yhdysvallat antoi maanantaina YK:lle virallisen ilmoituksen vetäytymisestään Pariisin ilmastosopimuksesta.
A40AC9A9A9684B1F9C1484482284AB55,2019-11-04T22:34:00.000Z,"Näin Ensitreffit alttarilla -asiantuntijat tienaavat: Tony Dunderfelt on tulokuningas, Marianna Stolbowilla pienimmät tulot",Ensitreffit alttarilla -ohjelman asiantuntijat auttavat ihmisiä rakkauselämän pulmissa myös päivätyönään.
B627ED1EE42D47548D3447DA1E2CD6BF,2019-11-04T23:07:25.000Z,Jason Momoa syötti karhulle keksin suoraan omasta suustaan - suututti eläinaktivistit,Game of Thrones -sarjasta tunnetuksi tullut näyttelijä Jason Momoa on suututtanut eläinaktivistit.
12FB178BD75748D8AA4C580C49054EEE,2019-11-05T00:06:47.000Z,Britannian parlamentin uudeksi puheenjohtajaksi valittiin Lindsay Hoyle – valinta varmistui neljännellä kierroksella,Peräti 22 vuotta kansanedustajana toiminut Lindsay Hoyle on valittu Britannian parlamentin alahuoneen uudeksi puheenjohtajaksi.
5275C4C6976545789815547590ED131D,2019-11-05T00:08:01.000Z,Horoskooppi,
EDD7091259514341A96E7192230793A7,2019-11-05T02:00:25.000Z,Kaksi tunnettua toimittajaa vapautettiin Turkissa – saivat alun perin elinkautisen tuomion,Turkkilainen tuomioistuin on määrännyt kaksi tunnettua toimittajaa vapautettavaksi.
94910331B74443A88440462F809AD24C,2019-11-05T02:54:40.000Z,"Huh, mikä maali! Kaapo Kakko huudatti kotiyleisöä New Yorkissa – nousi kahdella pisteellään harvinaiseen joukkoon Rangers-historiassa",New York Rangersin Kaapo Kakko näytti taitojaan ottelun avausmaalissa.
770F537BA12248CDB32D1E3A6E28F09E,2019-11-05T03:04:24.000Z,Ari-isä kertoo tuskaisesti poikansa kuolemasta: ”Riisuin kengät ja takin pois ja kävin siihen Akin kainaloon makaamaan”,Ari Kautto kertoo suuresta surustaan koskettavassa Miehiä ja poikia -dokumentissa.
77973D7D7A8349C2B60180B0F48B0724,2019-11-05T03:06:50.000Z,Huomasitko jo Whatsappin merkittävän uudistuksen? Näin suojaat viestisi,Oman Whatsapp-tilin voi suojata nyt sormenjäljellä.
11AD2C3DB446485E8CAA2B0119055DCF,2019-11-05T03:41:16.000Z,Huumeet veivät äidin,"Ylen Teiniäidit-sarjasta tuttu Tanja kuoli viisi vuotta sitten huumeisiin, isänsä mukaan ensimmäiseen suonensisäiseen annokseen."
E818CFC4E5A94CE08448640C9C51683E,2019-11-05T03:41:54.000Z,Brexitillä hurja hinta – riippumaton tutkimuslaitos laski summan per asukas,Boris Johnsonin neuvottelema brexit-sopimus maksaa jokaista brittiä kohden 1.277 euroa vuodessa.
61FCFD4FF70D4A239133D02531814550,2019-11-05T03:55:00.000Z,Mitä SM-liigan seuroja Marko Anttila on edustanut?,Iltalehden perinteinen urheiluvisa on myös verkossa. Montako tiedät?
E324423A3E074336B85A11D4E1452381,2019-11-05T04:02:10.000Z,Varsinainen Risto Räppääjä: 5-vuotias rumpalilupaus kääntää päitä Yhdysvalloissa – soittaa jo lukion marssiorkesterissa,"Jeremiahin äiti ei olisi ikinä voinut uskoa, että taaperona syntynyt into kaiken mahdollisen rummuttamiseen johtaisi pojan vielä paikallisen lukion orkesteriin vain 5-vuotiaana."
B23C6D050B68441FB50AE20C4E4AA723,2019-11-05T04:06:52.000Z,Karua luettavaa - taistelu vanhasta mökistä aiheutti sisaruksille 10 000 euron laskun: ”Välit täysin poikki”,"Suomalaisten perintöriidat ovat karua luettavaa. Olipa omaisuus suuri tai pieni, seurauksena voi olla hurja riita ja vuosien välirikko, jos sopuun ei päästä."
42520940457342DDB367AE7167146FFB,2019-11-05T04:07:14.000Z,"IL selvitti: Näin Maajussien rakkauselämä jatkui tv-sarjan jälkeen - yksi aikoo kosia, toisen romanssi kuivui kokoon",Maajussille morsian -ohjelman miehistä moni löysi elämäänsä rakkauden.
1CAAAE5041FC4C82BDD9484F96238E6A,2019-11-05T04:12:43.000Z,Kylmä sää jatkuu – laajoilla alueilla poutaa ja selkeää,Suomessa vallitsee edelleen kylmä pohjoisenpuoleinen ilmavirtaus.
3CE9347034824EB99E5B5696C8DD508E,2019-11-05T04:19:59.000Z,"Rauno Bottas poseerasi Valtteri-poikansa rinnalla juhlahumussa – suosittu F1-kanava häkeltyi: ”Pyhä jysäys, onpa Bottas vanhentunut”",Mercedeksen F1-tallilla oli sunnuntaina ajetun USA:n GP:n jälkeen syytä juhlaan.
A0703B3FCB6E4BE0B1E968E8902D4EE1,2019-11-05T04:27:12.000Z,Jyväskylässä kadonnut 20-vuotias nainen löydettiin kuolleena – poliisi ei epäile rikosta,Sisä-Suomen poliisi kertoo asiasta Facebookissa. 
5D5395F0E208482DB4EE93F09105A4FB,2019-11-05T04:36:52.000Z,Ensitreffit alttarilla: Heidi loukkaantui Oskarin pyynnöstä - ”Toivoi minun käyttäytyvän paremmin”,Ensitreffit alttarilla -parit tekevät tänään päätöksen tulevaisuudestaan. Jatkaako yhdessä vai erotako?
2A6824F3154F430ABB68FC62BFE3C90F,2019-11-05T04:38:43.000Z,Älä haaskaa rahojasi: osa apteekin itsehoitolääkkeistä tehottomia - katso lista ,"Apteekista saatavista itsehoitolääkkeistä suurin osa on tehokkaita ja turvallisia oikein käytettynä. Joukkoon mahtuu myös lääkkeitä, joiden tehosta ei ole vahvaa tieteellistä näyttöä."
24A4729B2D7C458E9F2E52E25C5EC99A,2019-11-05T04:53:06.000Z,"Päivän ravivihje: Toto5, Teivo 5.11.",Teivon tiistairavien Toto5-vihjesysteemi rakennetaan neloskohteen Merran Jyskeen varaan. 
9F08634C36F64073BC8E8F32E1374C6B,2019-11-05T05:13:40.000Z,Tuiki tuntematon Alexander yllätti kaikki tienaamalla liki 25 miljoonaa – Näin kävi bitcoin-miljonääreille nyt,"Virtuaalivaluutalla rikastuneiden vuoden 2018 ansio- ja pääomatuloissa näkyy suuri ero edellisvuoteen: kahden tulot ovat romahtaneet, yhden nousseet selvästi."
828EDDDC9C52477781365218EBD53966,2019-11-05T05:20:17.000Z,NHL:n kuumin tehonyrkki on hirmuisessa pistetahdissa – Pekka Rinne torjui murskavoiton,Boston Bruinsin tehoketju teki selvää jälkeä Pittsburgh Penguinsista. Pekka Rinteen Nashville Predators kellisti Detroit Red Wingsin leikiten.
940203F5E3DD474AAD73D4316494E33A,2019-11-05T05:37:12.000Z,"”Nyt ei näy kamelinvarvas, näkyy koko kameli” – englantilaisen Karenin nettiostos meni pahasti pieleen",Karen ei voinut lopettaa nauramista peilatessaan nettiostostaan.
1780E101C54249DC9AF75625A06F0860,2019-11-05T05:39:32.000Z,"Janita Lukkarinen diagnosoitiin masentuneeksi, todellisuudessa syöpä oli uusiutunut – Kela-tuet jääneet saamatta: ”Rahat huvenneet lääkkeisiin”",Janita Lukkarinen on ollut keväästä lähtien ilman Kelan tukirahoja psykologin antaman diagnoosin takia.
02C7E6BB6DC844D8A5866C6D12E126BB,2019-11-05T05:49:13.000Z,Bull Mentulalla jälleen massiiviset tienestit ,Jari Mentula takoo kovaa tulosta vuodesta toiseen.
F15991A9DF7B4D10BB063970012285E6,2019-11-05T06:14:22.000Z,Kari Hotakainen kääri Tuntematon Kimi Räikkönen -kirjallaan hyvät tienestit - Mauri Kunnas päihitti hänet ja dekkaristit,Viime vuoden elokuussa ilmestyneestä kirjasta tuli Suomen kaikkien aikojen eniten myyty urheilukirja - ja maailmanvalloitus jatkuu.
CFD7693D16354D2D9488C6341139CBA9,2019-11-05T06:21:34.000Z,Meneekö sinulla paljon rahaa kulutusluottoihin? Asiantuntija vinkkaa: näin voit vähentää kuukausimenojasi,"Lähes kaikilla meistä on kulutusluottoja, erissä maksettavia osamaksuja tai luottokortteja. Lue täältä, miten on mahdollista säästää kuukausittain jopa satoja euroja!"
F9FF54895DB543B2B74DAFC80B2872CF,2019-11-05T06:25:51.000Z,HS: Lidl on halvin ruokakauppa – Halpuutuksen lopettanut Prisma kallistunut selvästi,Helsingin Sanomien selvityksen mukaan K-citymarket oli Prismaa halvempi ensimmäisen kerran vuoden 2015 jälkeen. Kalleimman ja halvimman ruokakorin hintaero oli jopa 22 euroa.
678C1A171088402F94952127324C5EFF,2019-11-05T06:26:12.000Z,Kotimaisella mobiilisovelluksella tienaat rahaa maksamalla laskusi,"Moni suomalainen kokee säästämisen vaikeaksi, mutta ruokakauppojen tarjoamilla bonuksilla säästöjä kertyy helposti ja huomaamatta. Clark-mobiilisovellus yhdistää ruokakaupoista tutut bonukset laskujen maksamiseen. Uuden kotimaisen sovelluksen avulla kuka tahansa voi tienata rahaa maksamalla päivittäisiä laskujaan."
EAC381D37833411FA551DCA076F030BB,2019-11-05T06:26:34.000Z,Kaapo Kakko säkenöi tehoillassaan – päävalmentaja ja asiantuntija ylistävät: ”Tämä oli hänen läpimurtoiltansa”,Kaapo Kakko tuikki ainoana valopilkkuna New York Rangersin 2–6-tappiossa Ottawa Senatorsille.
3296DBC683B443608DBFDAA3FF4C829A,2019-11-05T06:30:27.000Z,Mehiläinen ostaa Pihlajalinnan,Terveysalan yritys Mehiläinen ostaa toisen alan suuren yrityksen Pihlajalinnan.
1C577177D39C4AE5917E96845CD07462,2019-11-05T06:44:09.000Z,Seisotko sinäkin peppu pitkällä ja lantio vinossa? Naisille tyypillinen virheasento voi rasittaa selkää,"Tarkista lantiosi asento, kun seisot. Tyypillinen virheasento kiristää nelikulmaista lantiolihasta, mikä taas johtaa selkävaivoihin."
8EA31B1FFA4E4681A11E892DF32DC40F,2019-11-05T06:51:39.000Z,Laulaja Eini pesi megatuloillaan toimitusjohtajana työskentelevän Mikael Jungnerin - tällaiset tilipussit tuli TTK-tähdille,Tanssii tähtien kanssa -ohjelman kilpailijoista kovatuloisin on Eini.
E7102874C7CC4EC89260E59224416FA1,2019-11-05T06:54:12.000Z,Asiantuntija äimänä Päivi Räsäsen poliisitutkinnoista – pelkkä PDF-linkki johti epäilyyn?,Professori Markku Jokisipilä kyseenalaistaa vuosia vanhan tekstin rangaistavuuden.
B42C9ECD44C045898FA7E3B58B8159C7,2019-11-05T07:09:10.000Z,Hienoja uutisia auto-onnettomuuteen joutuneesta Tiia Kuikasta – arvokisakävelijä on pääsemässä sairaalasta,Berliinin EM-kisoissa 13:nneksi viime vuonna kävellyt Tiia Kuikka on yhä hoidettavana Kuopion yliopistollisessa sairaalassa.
BC2290F777CC4A1C83CFE2F7F2A64E28,2019-11-05T07:14:45.000Z,Reino- ja Aino-tossujen valmistus siirretään Italiaan,Tekstiiliyritys Finlayson siirtää valmistuksen Italiaan.
5FAF021016EE4B3591FC885194C4DCF1,2019-11-05T07:20:41.000Z,#Metoo-kohu romutti Tomi Metsäkedon tulot - näin töiden menetys vaikutti miehen ansioihin,"Tomi Metsäketo voitti syksyllä 2018 niin kutsutut  #metoo-käräjät, mutta menetti perättömien syytösten vuoksi töitä."
6714ACB898A84F4F80202EB4DFF6D288,2019-11-05T07:33:34.000Z,"Max Verstappenilta kovaa tekstiä Ferrarin heikosta kisavauhdista: ”Näin käy, kun lopettaa huijaamisen”",Ferrari on vastannut syytöksiin kipakasti.
F88E8E6B283942C9AF25CDD279813F25,2019-11-05T07:42:01.000Z,Tietoturvayhtiön synkkä ennuste vuodelle 2020: ”Varautukaa uuteen kylmään sotaan!”,Tietoturvayhtiö Check Point on julkaissut vuoden 2020 tietoturvaennusteensa.
9D8F050C2E8E4F27955A5CAA3C01EEE3,2019-11-05T07:43:56.000Z,Suora lähetys: Uutta tietoa Suomen susikannasta paljastetaan – LM:n mukaan virkamiehiä jopa uhkailtu,Suomen susikannan päivitetty hoitosuunnitelma paljastetaan tänään. Aihe on kuumentanut tunteita jo etukäteen.
884FA0211DA94D09A16B205D429F4ABE,2019-11-05T07:52:37.000Z,Hiihtohuoltajat kohtelivat törkeästi Anita Kirvesniemeä Suomen cupissa – kilpailun johtaja jyrähti: ”Ei toteutunut reilu peli mitenkään”,Ski Jyväskylän urheilija ei saanut kilpailevien seurojen huoltohenkilökunnalta uusia sauvoja Suomen cupin viestin lähdössä hajonneiden tilalle.
D71412953ABC4F34913B9CC69AE3F4D3,2019-11-05T07:54:17.000Z,Tässä ovat uudet Putous-tähdet – mukana myös Malla Malmivaara!,Uudet Putous-tähdet julkistetaan tiistaina.
F79BE82DCF7C4A1C919D68A043AD1360,2019-11-05T08:00:00.000Z,14-vuotias koululainen kehitti läpinäkyvän etupilarin autoon,Nykyautojen leveä etupilari häiritsee usein pahasti näkyvyyttä risteyksissä. Nyt 14-vuotias koululainen on keksinyt ongelmaan yksinkertaisen ja edullisen ratkaisun.
5E1455B288F0495D988C4FF87F06B431,2019-11-05T08:04:59.000Z,"Tässä on 21 ammattia, joihin on liikaa tunkua verrattuna työpaikkoihin - näillä ammattilaisilla vaikein tilanne","Suomessa on ylitarjontaa työnhakijoista 21 ammatissa, Ammattibarometri kertoo."
875B2C02B2EB4E96B0B5935718D268B3,2019-11-05T08:10:15.000Z,Kotimainen tomaatti pärjää espanjalaiselle - kestää vertailun talvellakin,"Kaupan tomaattilaarien äärellä kuluttaja saattaa välillä ihmetellä, että ostaako kotimaista vai ulkomaista. Kumpi on ekologisempaa?"
241A0B420047426898A050B265EA9413,2019-11-05T08:17:25.000Z,"Jenni Haukion puhe tuotantoeläimistä suututti tilalliset – Presidenttipari sai kipakan kirjeen, jossa kuittaillaan jopa Lennu-koirasta","Presidentin puoliso kommentoi tviitissään, ettei hän ole missään vaiheessa ehdottanut ”suomalaisen ruoantuotannon alasajoa”. Moni tulkitsi Haukion perjantaisen puheen toisin."
FA9AEBDE454A410280D71CB06BCA52F5,2019-11-05T08:29:08.000Z,Lasten - ja nuortenkirjallisuuden Finlandia-palkintoehdokkaat ovat tässä - laulaja Olavi Uusivirta valitsee voittajan,Vuoden 2019 lasten- ja nuortenkirjallisuuden Finlandia-palkinnosta kilpailee kuusi teosta.
94EB3EEAD96C4E19BBABCAE704CBBEB1,2019-11-05T08:33:16.000Z,Alkukaudesta yllättäneelle KooKoolle tärkeä kiinnitys – Jussi Ahokas jatkaa päävalmentajana myös ensi kaudella,KooKoo on käyttänyt jatko-optionsa joukkuetta vetävän valmentajakaksikon sopimuksissa.
6EFDB69B662B482788C31B93C7EF91AA,2019-11-05T08:34:47.000Z,Raisiolainen Jari teki 17 miljoonan kaupat – näin yrityskaupoilla tienattiin,"Yrityskaupoilla tehtiin tuntuvaa tienestiä, mikä näkyy vuoden 2018 verotulolistoilla."
